year,month,day,hour,is_weekends,temp,rhum,wc,total
2022,11,25,17,False,14.0,65.0,Overcast,409
2022,11,25,18,False,16.8,54.0,Cloudy,280
2022,11,25,19,False,15.7,48.0,Cloudy,269
2022,11,25,20,False,15.2,44.0,Cloudy,183
2022,11,25,21,False,15.2,44.0,Cloudy,177
2022,11,25,22,False,12.9,43.0,Fair,134
2022,11,25,23,False,9.0,56.0,Fair,127
2022,11,26,0,True,11.3,43.0,Fair,75
2022,11,26,1,True,10.2,46.0,Clear,60
2022,11,26,2,True,10.2,46.0,Clear,42
2022,11,26,3,True,7.9,56.0,Clear,22
2022,11,26,4,True,7.9,56.0,Clear,8
2022,11,26,5,True,6.8,58.0,Clear,18
2022,11,26,6,True,6.8,56.0,Clear,42
2022,11,26,7,True,6.8,56.0,Clear,76
2022,11,26,8,True,5.7,65.0,Clear,191
2022,11,26,9,True,5.2,59.0,Clear,317
2022,11,26,10,True,3.5,76.0,Clear,493
2022,11,26,11,True,4.0,68.0,Fair,554
2022,11,26,12,True,4.0,68.0,Fair,699
2022,11,26,13,True,7.4,71.0,Fair,789
2022,11,26,14,True,9.0,56.0,Fair,758
2022,11,26,15,True,12.4,40.0,Fair,770
2022,11,26,16,True,12.4,40.0,Fair,799
2022,11,26,17,True,14.6,33.0,Fair,500
2022,11,26,18,True,15.7,31.0,Fair,305
2022,11,26,19,True,15.7,30.0,Fair,313
2022,11,26,20,True,14.6,31.0,Fair,213
2022,11,26,21,True,14.6,31.0,Fair,191
2022,11,26,22,True,10.2,52.0,Fair,172
2022,11,26,23,True,9.6,54.0,Fair,124
2022,11,27,0,True,7.9,63.0,Fair,102
2022,11,27,1,True,6.8,74.0,Fair,84
2022,11,27,2,True,8.5,58.0,Cloudy,52
2022,11,27,3,True,8.5,58.0,Cloudy,43
2022,11,27,4,True,7.4,68.0,Cloudy,15
2022,11,27,5,True,8.5,66.0,Overcast,20
2022,11,27,6,True,8.5,66.0,Overcast,33
2022,11,27,7,True,9.0,63.0,Overcast,70
2022,11,27,8,True,9.6,61.0,Overcast,116
2022,11,27,9,True,9.0,66.0,Overcast,193
2022,11,27,10,True,9.6,63.0,Overcast,234
2022,11,27,11,True,9.6,66.0,Overcast,121
2022,11,27,12,True,9.6,66.0,Overcast,103
2022,11,27,13,True,10.2,66.0,Light Rain,162
2022,11,27,14,True,10.7,69.0,Light Rain,165
2022,11,27,15,True,10.7,69.0,Rain,200
2022,11,27,16,True,8.5,93.0,Heavy Rain,258
2022,11,27,17,True,8.5,96.0,Heavy Rain,252
2022,11,27,18,True,10.2,92.0,Heavy Rain,224
2022,11,27,19,True,10.2,92.0,Rain,226
2022,11,27,20,True,10.2,96.0,Fog,152
2022,11,27,21,True,10.7,97.0,Fog,137
2022,11,27,22,True,14.0,93.0,Fog,128
2022,11,27,23,True,14.0,90.0,Overcast,76
2022,11,28,0,False,14.0,90.0,Overcast,29
2022,11,28,1,False,12.9,87.0,Cloudy,25
2022,11,28,2,False,12.9,87.0,Cloudy,10
2022,11,28,3,False,11.3,93.0,Cloudy,20
2022,11,28,4,False,9.6,100.0,Fog,16
2022,11,28,5,False,8.5,100.0,Fog,59
2022,11,28,6,False,8.5,100.0,Cloudy,159
2022,11,28,7,False,9.0,97.0,Cloudy,393
2022,11,28,8,False,9.6,96.0,Cloudy,716
2022,11,28,9,False,10.2,96.0,Cloudy,459
2022,11,28,10,False,10.2,92.0,Cloudy,316
2022,11,28,11,False,10.2,92.0,Cloudy,321
2022,11,28,12,False,12.4,66.0,Cloudy,428
2022,11,28,13,False,11.8,59.0,Cloudy,440
2022,11,28,14,False,10.7,57.0,Cloudy,410
2022,11,28,15,False,10.7,57.0,Cloudy,483
2022,11,28,16,False,11.8,53.0,Cloudy,602
2022,11,28,17,False,11.8,49.0,Cloudy,833
2022,11,28,18,False,11.3,52.0,Cloudy,639
2022,11,28,19,False,11.8,50.0,Cloudy,483
2022,11,28,20,False,11.3,52.0,Cloudy,336
2022,11,28,21,False,11.3,52.0,Cloudy,242
2022,11,28,22,False,10.7,54.0,Cloudy,159
2022,11,28,23,False,10.7,54.0,Cloudy,89
2022,11,29,0,False,9.6,58.0,Cloudy,33
2022,11,29,1,False,9.6,58.0,Fair,13
2022,11,29,2,False,8.5,58.0,Fair,8
2022,11,29,3,False,8.5,58.0,Fair,9
2022,11,29,4,False,6.8,71.0,Fair,13
2022,11,29,5,False,4.6,73.0,Fair,80
2022,11,29,6,False,4.6,73.0,Fair,187
2022,11,29,7,False,4.6,76.0,Fair,509
2022,11,29,8,False,3.5,82.0,Fair,879
2022,11,29,9,False,3.5,82.0,Fair,535
2022,11,29,10,False,3.5,93.0,Fair,334
2022,11,29,11,False,3.5,93.0,Fair,334
2022,11,29,12,False,5.7,86.0,Cloudy,422
2022,11,29,13,False,6.8,76.0,Cloudy,527
2022,11,29,14,False,7.9,68.0,Cloudy,425
2022,11,29,15,False,8.5,63.0,Cloudy,459
2022,11,29,16,False,9.0,63.0,Overcast,740
2022,11,29,17,False,9.0,63.0,Overcast,929
2022,11,29,18,False,10.2,56.0,Overcast,769
2022,11,29,19,False,10.7,54.0,Overcast,514
2022,11,29,20,False,10.2,59.0,Overcast,349
2022,11,29,21,False,10.2,59.0,Overcast,252
2022,11,29,22,False,8.5,66.0,Overcast,218
2022,11,29,23,False,8.5,63.0,Overcast,118
2022,11,30,0,False,8.5,63.0,Overcast,50
2022,11,30,1,False,7.9,65.0,Overcast,20
2022,11,30,2,False,6.8,74.0,Overcast,10
2022,11,30,3,False,6.8,74.0,Overcast,11
2022,11,30,4,False,7.4,79.0,Overcast,13
2022,11,30,5,False,7.4,79.0,Overcast,44
2022,11,30,6,False,7.4,79.0,Overcast,80
2022,11,30,7,False,7.9,83.0,Overcast,172
2022,11,30,8,False,8.5,83.0,Light Rain,344
2022,11,30,9,False,8.5,83.0,Light Rain,209
2022,11,30,10,False,8.5,86.0,Light Rain,170
2022,11,30,11,False,8.5,96.0,Light Rain,218
2022,11,30,12,False,9.0,97.0,Light Rain,331
2022,11,30,13,False,9.0,97.0,Rain,318
2022,11,30,14,False,9.6,93.0,Rain,360
2022,11,30,15,False,9.6,93.0,Rain,355
2022,11,30,16,False,12.4,87.0,Rain,537
2022,11,30,17,False,13.5,83.0,Light Rain,863
2022,11,30,18,False,13.5,87.0,Light Rain,774
2022,11,30,19,False,13.5,87.0,Overcast,548
2022,11,30,20,False,14.0,87.0,Overcast,347
2022,11,30,21,False,13.5,78.0,Cloudy,254
2022,11,30,22,False,13.5,37.0,Cloudy,195
2022,11,30,23,False,10.2,36.0,Fair,106
2022,12,1,0,False,9.0,30.0,Fair,53
2022,12,1,1,False,9.0,30.0,Fair,20
2022,12,1,2,False,7.4,37.0,Clear,11
2022,12,1,3,False,6.3,38.0,Clear,6
2022,12,1,4,False,5.7,38.0,Clear,19
2022,12,1,5,False,5.7,38.0,Fair,70
2022,12,1,6,False,5.2,38.0,Fair,189
2022,12,1,7,False,4.0,41.0,Clear,512
2022,12,1,8,False,4.0,41.0,Clear,793
2022,12,1,9,False,3.5,41.0,Clear,482
2022,12,1,10,False,2.4,44.0,Clear,328
2022,12,1,11,False,2.4,44.0,Fair,322
2022,12,1,12,False,2.4,44.0,Fair,326
2022,12,1,13,False,3.5,42.0,Fair,381
2022,12,1,14,False,4.6,39.0,Fair,389
2022,12,1,15,False,4.6,39.0,Fair,448
2022,12,1,16,False,6.3,36.0,Fair,648
2022,12,1,17,False,6.8,34.0,Fair,866
2022,12,1,18,False,7.4,32.0,Fair,787
2022,12,1,19,False,7.4,32.0,Fair,520
2022,12,1,20,False,7.4,30.0,Fair,365
2022,12,1,21,False,5.7,35.0,Fair,286
2022,12,1,22,False,5.7,36.0,Cloudy,191
2022,12,1,23,False,5.7,36.0,Cloudy,119
2022,12,2,0,False,5.2,36.0,Cloudy,69
2022,12,2,1,False,5.2,36.0,Cloudy,33
2022,12,2,2,False,3.5,50.0,Fair,13
2022,12,2,3,False,3.5,50.0,Fair,8
2022,12,2,4,False,2.4,54.0,Fair,11
2022,12,2,5,False,2.4,54.0,Fair,58
2022,12,2,6,False,1.3,58.0,Fair,149
2022,12,2,7,False,0.7,67.0,Fair,343
2022,12,2,8,False,0.7,69.0,Fair,621
2022,12,2,9,False,-0.4,72.0,Clear,466
2022,12,2,10,False,-0.4,72.0,Clear,340
2022,12,2,11,False,-1.5,78.0,Fair,381
2022,12,2,12,False,0.7,69.0,Fair,479
2022,12,2,13,False,1.8,67.0,Fair,542
2022,12,2,14,False,1.8,67.0,Fair,492
2022,12,2,15,False,3.5,67.0,Fair,618
2022,12,2,16,False,7.9,54.0,Fair,730
2022,12,2,17,False,9.0,46.0,Fair,803
2022,12,2,18,False,9.6,34.0,Fair,668
2022,12,2,19,False,9.6,34.0,Cloudy,480
2022,12,2,20,False,9.6,46.0,Cloudy,335
2022,12,2,21,False,8.5,44.0,Cloudy,313
2022,12,2,22,False,7.9,48.0,Cloudy,248
2022,12,2,23,False,7.4,49.0,Cloudy,219
2022,12,3,0,True,7.4,49.0,Cloudy,170
2022,12,3,1,True,6.8,53.0,Cloudy,118
2022,12,3,2,True,6.8,65.0,Cloudy,62
2022,12,3,3,True,6.8,71.0,Cloudy,20
2022,12,3,4,True,6.8,71.0,Overcast,11
2022,12,3,5,True,9.0,56.0,Overcast,19
2022,12,3,6,True,9.6,63.0,Light Rain,43
2022,12,3,7,True,9.0,74.0,Light Rain,70
2022,12,3,8,True,9.0,80.0,Light Rain,100
2022,12,3,9,True,9.0,80.0,Light Rain,240
2022,12,3,10,True,9.6,86.0,Light Rain,203
2022,12,3,11,True,11.8,83.0,Rain,315
2022,12,3,12,True,10.2,92.0,Rain,580
2022,12,3,13,True,10.2,92.0,Rain,703
2022,12,3,14,True,11.3,93.0,Rain,716
2022,12,3,15,True,11.3,93.0,Rain,750
2022,12,3,16,True,13.5,87.0,Rain,791
2022,12,3,17,True,15.2,80.0,Rain,663
2022,12,3,18,True,16.3,75.0,Light Rain,632
2022,12,3,19,True,16.3,75.0,Overcast,454
2022,12,3,20,True,15.7,75.0,Cloudy,458
2022,12,3,21,True,15.2,78.0,Cloudy,308
2022,12,3,22,True,15.2,78.0,Overcast,282
2022,12,3,23,True,15.2,72.0,Cloudy,286
2022,12,4,0,True,15.2,72.0,Fair,171
2022,12,4,1,True,12.4,40.0,Fair,150
2022,12,4,2,True,12.4,40.0,Fair,93
2022,12,4,3,True,9.0,59.0,Fair,34
2022,12,4,4,True,9.0,59.0,Fair,17
2022,12,4,5,True,6.8,63.0,Fair,17
2022,12,4,6,True,5.2,62.0,Fair,41
2022,12,4,7,True,4.6,57.0,Clear,76
2022,12,4,8,True,4.0,57.0,Clear,187
2022,12,4,9,True,4.0,57.0,Clear,352
2022,12,4,10,True,2.9,62.0,Clear,470
2022,12,4,11,True,2.4,64.0,Fair,533
2022,12,4,12,True,2.9,62.0,Fair,703
2022,12,4,13,True,4.0,55.0,Fair,650
2022,12,4,14,True,4.0,55.0,Fair,652
2022,12,4,15,True,6.3,47.0,Fair,650
2022,12,4,16,True,7.4,42.0,Cloudy,658
2022,12,4,17,True,6.8,44.0,Cloudy,485
2022,12,4,18,True,7.4,38.0,Fair,346
2022,12,4,19,True,7.4,38.0,Fair,280
2022,12,4,20,True,7.4,35.0,Fair,197
2022,12,4,21,True,5.7,47.0,Fair,162
2022,12,4,22,True,5.7,53.0,Fair,155
2022,12,4,23,True,5.7,53.0,Fair,81
2022,12,5,0,False,4.6,51.0,Clear,32
2022,12,5,1,False,4.6,60.0,Clear,13
2022,12,5,2,False,1.3,72.0,Clear,3
2022,12,5,3,False,1.8,70.0,Clear,9
2022,12,5,4,False,1.8,70.0,Clear,12
2022,12,5,5,False,2.4,72.0,Clear,62
2022,12,5,6,False,0.2,78.0,Clear,168
2022,12,5,7,False,-0.4,81.0,Clear,375
2022,12,5,8,False,-1.0,78.0,Clear,626
2022,12,5,9,False,-1.0,78.0,Clear,453
2022,12,5,10,False,-0.4,85.0,Clear,266
2022,12,5,11,False,-0.4,81.0,Fair,303
2022,12,5,12,False,1.3,78.0,Cloudy,329
2022,12,5,13,False,2.9,79.0,Cloudy,416
2022,12,5,14,False,2.9,79.0,Cloudy,367
2022,12,5,15,False,5.2,70.0,Cloudy,472
2022,12,5,16,False,7.4,58.0,Overcast,582
2022,12,5,17,False,9.0,48.0,Overcast,758
2022,12,5,18,False,9.6,44.0,Overcast,657
2022,12,5,19,False,9.6,44.0,Overcast,450
2022,12,5,20,False,8.5,35.0,Cloudy,329
2022,12,5,21,False,6.8,47.0,Cloudy,240
2022,12,5,22,False,6.8,47.0,Fair,154
2022,12,5,23,False,6.8,47.0,Fair,97
2022,12,6,0,False,6.3,49.0,Fair,30
2022,12,6,1,False,4.6,65.0,Fair,12
2022,12,6,2,False,4.6,70.0,Fair,11
2022,12,6,3,False,5.2,73.0,Fair,6
2022,12,6,4,False,5.2,73.0,Cloudy,14
2022,12,6,5,False,3.5,79.0,Cloudy,68
2022,12,6,6,False,3.5,82.0,Overcast,187
2022,12,6,7,False,4.0,83.0,Overcast,449
2022,12,6,8,False,4.6,82.0,Overcast,417
2022,12,6,9,False,4.6,82.0,Overcast,237
2022,12,6,10,False,4.6,86.0,Overcast,209
2022,12,6,11,False,5.2,85.0,Light Rain,245
2022,12,6,12,False,5.2,85.0,Light Rain,227
2022,12,6,13,False,5.7,86.0,Light Rain,255
2022,12,6,14,False,5.7,93.0,Light Rain,259
2022,12,6,15,False,7.4,89.0,Fog,342
2022,12,6,16,False,7.4,89.0,Fog,440
2022,12,6,17,False,6.8,97.0,Light Rain,433
2022,12,6,18,False,7.9,93.0,Light Rain,529
2022,12,6,19,False,7.9,93.0,Fog,442
2022,12,6,20,False,7.9,93.0,Light Rain,282
2022,12,6,21,False,8.5,93.0,Light Rain,225
2022,12,6,22,False,8.5,93.0,Rain,178
2022,12,6,23,False,8.5,93.0,Rain,102
2022,12,7,0,False,8.5,96.0,Rain,45
2022,12,7,1,False,9.6,93.0,Light Rain,15
2022,12,7,2,False,9.6,93.0,Light Rain,10
2022,12,7,3,False,9.6,93.0,Light Rain,4
2022,12,7,4,False,9.6,96.0,Light Rain,11
2022,12,7,5,False,10.2,96.0,Light Rain,74
2022,12,7,6,False,9.6,96.0,Fog,189
2022,12,7,7,False,9.6,96.0,Fog,460
2022,12,7,8,False,9.6,96.0,Fog,704
2022,12,7,9,False,11.3,96.0,Fog,332
2022,12,7,10,False,11.3,96.0,Fog,201
2022,12,7,11,False,11.3,96.0,Fog,264
2022,12,7,12,False,11.3,96.0,Overcast,357
2022,12,7,13,False,11.8,93.0,Overcast,365
2022,12,7,14,False,11.8,93.0,Overcast,362
2022,12,7,15,False,11.3,93.0,Overcast,484
2022,12,7,16,False,11.3,96.0,Overcast,586
2022,12,7,17,False,11.3,96.0,Overcast,868
2022,12,7,18,False,12.4,93.0,Overcast,854
2022,12,7,19,False,12.4,93.0,Overcast,655
2022,12,7,20,False,12.4,93.0,Overcast,411
2022,12,7,21,False,12.4,93.0,Fog,376
2022,12,7,22,False,12.4,93.0,Overcast,278
2022,12,7,23,False,12.9,93.0,Overcast,170
2022,12,8,0,False,12.4,93.0,Fog,70
2022,12,8,1,False,13.5,93.0,Overcast,27
2022,12,8,2,False,13.5,93.0,Fog,14
2022,12,8,3,False,12.4,96.0,Fog,11
2022,12,8,4,False,11.3,96.0,Fog,19
2022,12,8,5,False,10.7,100.0,Fog,67
2022,12,8,6,False,8.5,100.0,Fog,175
2022,12,8,7,False,8.5,100.0,Fog,471
2022,12,8,8,False,7.9,97.0,Fog,945
2022,12,8,9,False,6.8,97.0,Overcast,518
2022,12,8,10,False,6.8,100.0,Cloudy,353
2022,12,8,11,False,7.9,93.0,Fog,373
2022,12,8,12,False,9.0,90.0,Overcast,448
2022,12,8,13,False,9.0,90.0,Cloudy,453
2022,12,8,14,False,12.9,69.0,Overcast,418
2022,12,8,15,False,12.9,64.0,Overcast,531
2022,12,8,16,False,14.6,58.0,Overcast,722
2022,12,8,17,False,13.5,59.0,Overcast,920
2022,12,8,18,False,13.5,59.0,Overcast,803
2022,12,8,19,False,13.5,53.0,Overcast,592
2022,12,8,20,False,12.4,57.0,Overcast,435
2022,12,8,21,False,10.7,61.0,Overcast,353
2022,12,8,22,False,10.7,61.0,Overcast,303
2022,12,8,23,False,10.7,61.0,Overcast,224
2022,12,9,0,False,10.2,63.0,Overcast,97
2022,12,9,1,False,9.6,61.0,Overcast,48
2022,12,9,2,False,9.6,61.0,Overcast,17
2022,12,9,3,False,9.0,59.0,Overcast,12
2022,12,9,4,False,9.0,59.0,Overcast,11
2022,12,9,5,False,8.5,56.0,Overcast,52
2022,12,9,6,False,7.4,58.0,Overcast,164
2022,12,9,7,False,6.8,60.0,Overcast,341
2022,12,9,8,False,6.8,60.0,Overcast,606
2022,12,9,9,False,5.7,57.0,Fair,469
2022,12,9,10,False,5.2,62.0,Fair,382
2022,12,9,11,False,4.0,65.0,Fair,390
2022,12,9,12,False,4.6,62.0,Fair,514
2022,12,9,13,False,4.6,62.0,Fair,566
2022,12,9,14,False,6.8,56.0,Fair,575
2022,12,9,15,False,7.4,55.0,Fair,601
2022,12,9,16,False,8.5,47.0,Fair,602
2022,12,9,17,False,8.5,47.0,Fair,804
2022,12,9,18,False,9.6,44.0,Fair,658
2022,12,9,19,False,9.0,44.0,Fair,552
2022,12,9,20,False,9.0,44.0,Fair,334
2022,12,9,21,False,7.4,53.0,Fair,273
2022,12,9,22,False,7.4,53.0,Fair,231
2022,12,9,23,False,6.8,58.0,Fair,245
2022,12,10,0,True,4.6,67.0,Fair,175
2022,12,10,1,True,4.6,67.0,Clear,124
2022,12,10,2,True,5.2,62.0,Clear,80
2022,12,10,3,True,4.0,70.0,Clear,28
2022,12,10,4,True,2.4,78.0,Clear,11
2022,12,10,5,True,2.4,72.0,Clear,15
2022,12,10,6,True,2.4,76.0,Clear,50
2022,12,10,7,True,2.4,76.0,Clear,96
2022,12,10,8,True,0.7,79.0,Fair,232
2022,12,10,9,True,0.7,79.0,Clear,327
2022,12,10,10,True,0.7,79.0,Overcast,446
2022,12,10,11,True,0.7,79.0,Cloudy,530
2022,12,10,12,True,1.8,67.0,Cloudy,623
2022,12,10,13,True,1.8,67.0,Cloudy,704
2022,12,10,14,True,3.5,57.0,Cloudy,613
2022,12,10,15,True,4.0,53.0,Cloudy,539
2022,12,10,16,True,4.6,53.0,Cloudy,635
2022,12,10,17,True,4.6,53.0,Overcast,494
2022,12,10,18,True,6.3,53.0,Overcast,466
2022,12,10,19,True,6.3,53.0,Cloudy,339
2022,12,10,20,True,6.8,56.0,Cloudy,249
2022,12,10,21,True,6.3,60.0,Cloudy,193
2022,12,10,22,True,6.3,60.0,Overcast,263
2022,12,10,23,True,6.3,60.0,Overcast,181
2022,12,11,0,True,6.3,62.0,Overcast,201
2022,12,11,1,True,6.3,65.0,Overcast,124
2022,12,11,2,True,6.3,68.0,Overcast,109
2022,12,11,3,True,6.3,68.0,Overcast,40
2022,12,11,4,True,5.7,73.0,Overcast,19
2022,12,11,5,True,5.7,73.0,Overcast,25
2022,12,11,6,True,5.7,73.0,Overcast,34
2022,12,11,7,True,5.2,82.0,Overcast,104
2022,12,11,8,True,5.2,82.0,Overcast,145
2022,12,11,9,True,5.2,85.0,Overcast,253
2022,12,11,10,True,5.2,85.0,Overcast,441
2022,12,11,11,True,5.2,85.0,Overcast,467
2022,12,11,12,True,5.2,85.0,Overcast,583
2022,12,11,13,True,5.2,89.0,Overcast,564
2022,12,11,14,True,5.7,86.0,Overcast,514
2022,12,11,15,True,5.7,89.0,Overcast,585
2022,12,11,16,True,5.7,89.0,Overcast,615
2022,12,11,17,True,6.3,85.0,Overcast,485
2022,12,11,18,True,7.4,83.0,Overcast,405
2022,12,11,19,True,7.9,80.0,Overcast,283
2022,12,11,20,True,8.5,77.0,Cloudy,209
2022,12,11,21,True,8.5,77.0,Cloudy,202
2022,12,11,22,True,7.4,83.0,Overcast,155
2022,12,11,23,True,6.8,90.0,Overcast,95
2022,12,12,0,False,6.8,90.0,Cloudy,50
2022,12,12,1,False,5.7,82.0,Cloudy,21
2022,12,12,2,False,5.7,82.0,Cloudy,9
2022,12,12,3,False,4.6,82.0,Cloudy,8
2022,12,12,4,False,4.6,82.0,Cloudy,18
2022,12,12,5,False,4.0,83.0,Fair,51
2022,12,12,6,False,4.0,83.0,Fair,171
2022,12,12,7,False,5.2,73.0,Fair,377
2022,12,12,8,False,5.7,68.0,Fair,610
2022,12,12,9,False,5.7,62.0,Fair,369
2022,12,12,10,False,5.7,60.0,Fair,219
2022,12,12,11,False,5.7,55.0,Fair,271
2022,12,12,12,False,5.7,55.0,Fair,282
2022,12,12,13,False,5.7,55.0,Fair,275
2022,12,12,14,False,6.3,55.0,Fair,291
2022,12,12,15,False,6.3,55.0,Cloudy,365
2022,12,12,16,False,5.7,57.0,Cloudy,515
2022,12,12,17,False,5.7,57.0,Cloudy,760
2022,12,12,18,False,6.3,55.0,Cloudy,640
2022,12,12,19,False,6.3,53.0,Cloudy,435
2022,12,12,20,False,5.7,55.0,Cloudy,293
2022,12,12,21,False,5.7,55.0,Cloudy,270
2022,12,12,22,False,5.7,55.0,Cloudy,146
2022,12,12,23,False,5.2,57.0,Overcast,102
2022,12,13,0,False,5.2,57.0,Overcast,55
2022,12,13,1,False,5.2,55.0,Cloudy,9
2022,12,13,2,False,5.2,53.0,Overcast,11
2022,12,13,3,False,5.2,53.0,Overcast,7
2022,12,13,4,False,4.0,65.0,Overcast,14
2022,12,13,5,False,3.5,64.0,Cloudy,67
2022,12,13,6,False,3.5,62.0,Cloudy,178
2022,12,13,7,False,2.9,62.0,Fair,423
2022,12,13,8,False,2.9,62.0,Fair,723
2022,12,13,9,False,1.3,66.0,Fair,391
2022,12,13,10,False,0.2,66.0,Clear,236
2022,12,13,11,False,0.2,66.0,Fair,276
2022,12,13,12,False,0.2,66.0,Fair,321
2022,12,13,13,False,0.7,59.0,Fair,338
2022,12,13,14,False,2.4,48.0,Fair,310
2022,12,13,15,False,2.4,48.0,Fair,390
2022,12,13,16,False,4.0,43.0,Fair,619
2022,12,13,17,False,4.0,43.0,Fair,842
2022,12,13,18,False,6.3,35.0,Fair,771
2022,12,13,19,False,6.8,35.0,Fair,493
2022,12,13,20,False,5.7,35.0,Fair,323
2022,12,13,21,False,4.0,39.0,Fair,246
2022,12,13,22,False,4.0,39.0,Fair,192
2022,12,13,23,False,2.9,46.0,Fair,131
2022,12,14,0,False,2.4,50.0,Fair,47
2022,12,14,1,False,1.8,59.0,Clear,19
2022,12,14,2,False,0.2,63.0,Clear,4
2022,12,14,3,False,0.2,63.0,Clear,4
2022,12,14,4,False,-0.4,61.0,Clear,14
2022,12,14,5,False,-1.0,72.0,Fair,64
2022,12,14,6,False,-0.4,64.0,Fair,154
2022,12,14,7,False,-0.4,64.0,Fair,419
2022,12,14,8,False,-2.6,71.0,Fair,751
2022,12,14,9,False,-2.1,69.0,Fair,472
2022,12,14,10,False,-1.5,66.0,Fair,278
2022,12,14,11,False,-2.1,75.0,Fair,303
2022,12,14,12,False,-2.1,75.0,Cloudy,341
2022,12,14,13,False,1.3,61.0,Cloudy,386
2022,12,14,14,False,1.8,59.0,Cloudy,352
2022,12,14,15,False,4.0,44.0,Overcast,451
2022,12,14,16,False,4.6,45.0,Overcast,626
2022,12,14,17,False,4.6,45.0,Overcast,827
2022,12,14,18,False,5.2,43.0,Overcast,714
2022,12,14,19,False,5.7,35.0,Overcast,512
2022,12,14,20,False,5.2,39.0,Overcast,335
2022,12,14,21,False,4.0,41.0,Overcast,256
2022,12,14,22,False,4.0,41.0,Overcast,205
2022,12,14,23,False,4.0,41.0,Overcast,116
2022,12,15,0,False,4.0,46.0,Overcast,57
2022,12,15,1,False,3.5,50.0,Overcast,29
2022,12,15,2,False,3.5,50.0,Overcast,13
2022,12,15,3,False,3.5,52.0,Overcast,7
2022,12,15,4,False,3.5,52.0,Overcast,5
2022,12,15,5,False,3.5,52.0,Light Rain,21
2022,12,15,6,False,2.9,62.0,Light Rain,39
2022,12,15,7,False,2.9,62.0,Rain,55
2022,12,15,8,False,1.8,79.0,Rain,133
2022,12,15,9,False,1.3,85.0,Rain,110
2022,12,15,10,False,1.3,85.0,Heavy Rain,69
2022,12,15,11,False,1.3,89.0,Heavy Rain,62
2022,12,15,12,False,1.3,92.0,Heavy Rain,68
2022,12,15,13,False,1.3,92.0,Heavy Rain,64
2022,12,15,14,False,1.3,92.0,Heavy Rain,56
2022,12,15,15,False,1.8,92.0,Heavy Rain,130
2022,12,15,16,False,1.8,97.0,Heavy Rain,94
2022,12,15,17,False,3.5,93.0,Heavy Rain,171
2022,12,15,18,False,3.5,93.0,Heavy Rain,295
2022,12,15,19,False,4.6,96.0,Heavy Rain,195
2022,12,15,20,False,4.6,96.0,Heavy Rain,121
2022,12,15,21,False,6.3,93.0,Heavy Rain,111
2022,12,15,22,False,6.3,96.0,Heavy Rain,100
2022,12,15,23,False,6.8,93.0,Heavy Rain,97
2022,12,16,0,False,7.4,96.0,Heavy Rain,37
2022,12,16,1,False,7.4,96.0,Heavy Rain,35
2022,12,16,2,False,8.5,93.0,Heavy Rain,13
2022,12,16,3,False,6.3,93.0,Heavy Rain,13
2022,12,16,4,False,6.3,93.0,Light Rain,21
2022,12,16,5,False,5.2,92.0,Overcast,37
2022,12,16,6,False,4.6,89.0,Light Rain,138
2022,12,16,7,False,4.6,89.0,Overcast,290
2022,12,16,8,False,5.2,85.0,Overcast,488
2022,12,16,9,False,5.2,85.0,Overcast,367
2022,12,16,10,False,5.2,89.0,Overcast,324
2022,12,16,11,False,5.2,89.0,Cloudy,400
2022,12,16,12,False,4.6,86.0,Cloudy,434
2022,12,16,13,False,5.7,79.0,Cloudy,475
2022,12,16,14,False,7.9,71.0,Cloudy,483
2022,12,16,15,False,9.0,63.0,Cloudy,566
2022,12,16,16,False,9.0,63.0,Fair,647
2022,12,16,17,False,10.7,46.0,Fair,718
2022,12,16,18,False,10.2,48.0,Fair,603
2022,12,16,19,False,9.6,50.0,Cloudy,455
2022,12,16,20,False,8.5,47.0,Fair,322
2022,12,16,21,False,8.5,47.0,Fair,228
2022,12,16,22,False,7.9,52.0,Fair,217
2022,12,16,23,False,6.8,53.0,Fair,214
2022,12,17,0,True,6.8,51.0,Fair,168
2022,12,17,1,True,6.8,51.0,Fair,127
2022,12,17,2,True,5.7,57.0,Fair,98
2022,12,17,3,True,5.7,62.0,Fair,29
2022,12,17,4,True,5.7,62.0,Fair,14
2022,12,17,5,True,2.9,73.0,Fair,15
2022,12,17,6,True,2.9,73.0,Fair,32
2022,12,17,7,True,2.9,73.0,Fair,73
2022,12,17,8,True,4.0,65.0,Fair,185
2022,12,17,9,True,4.0,62.0,Fair,328
2022,12,17,10,True,4.0,57.0,Cloudy,407
2022,12,17,11,True,4.0,57.0,Fair,513
2022,12,17,12,True,4.6,53.0,Fair,524
2022,12,17,13,True,5.7,51.0,Fair,587
2022,12,17,14,True,6.8,45.0,Fair,635
2022,12,17,15,True,6.8,45.0,Fair,592
2022,12,17,16,True,6.8,42.0,Cloudy,561
2022,12,17,17,True,8.5,40.0,Cloudy,452
2022,12,17,18,True,9.6,37.0,Cloudy,401
2022,12,17,19,True,7.9,34.0,Cloudy,348
2022,12,17,20,True,7.9,34.0,Cloudy,225
2022,12,17,21,True,7.4,37.0,Cloudy,181
2022,12,17,22,True,7.4,37.0,Cloudy,187
2022,12,17,23,True,6.8,38.0,Cloudy,184
2022,12,18,0,True,5.7,47.0,Cloudy,130
2022,12,18,1,True,5.7,45.0,Cloudy,110
2022,12,18,2,True,5.7,45.0,Cloudy,76
